3
1766 572 858
-0.05616100132465363 -0.107694998383522 0.01019799988716841 
-0.06127899885177612 -0.087909996509552 0.007759000174701214 
-0.0575999990105629 -0.1069480031728745 0.003945999778807163 
-0.05260999873280525 -0.1095990017056465 0.017578000202775 
-0.05507000163197517 -0.1014909967780113 0.01769199967384338 
-0.03848899900913239 -0.1213899999856949 0.0317239984869957 
-0.03091599978506565 -0.1276780068874359 0.03590299934148788 
-0.03939300030469894 -0.1048329994082451 0.03811699897050858 
-0.006694999989122152 -0.1504019945859909 0.041958998888731 
-0.002683999948203564 -0.1585330069065094 0.04205000028014183 
0.007054999936372042 -0.1648740023374557 0.04114200174808502 
0.02465000003576279 -0.1820210069417953 0.0419670008122921 
0.01368299964815378 -0.1850599944591522 0.03933899849653244 
0.01830999925732613 -0.2001239955425262 0.04326499998569489 
0.01224999967962503 -0.2091429978609085 0.03984500095248222 
0.009394999593496323 -0.2656109929084778 0.03998000174760818 
0.0161920003592968 -0.2641229927539825 0.03778500109910965 
0.01196299958974123 -0.239984005689621 0.04099500179290771 
0.008100000210106373 -0.2129420042037964 0.0406620018184185 
0.01460999995470047 -0.2534010112285614 0.04291800037026405 
0.0179590005427599 -0.1685689985752106 0.04131599888205528 
0.03604999929666519 -0.2705720067024231 -0.02011499926447868 
0.03987099975347519 -0.2800459861755371 -0.00943399965763092 
0.0367249995470047 -0.311504989862442 -0.01716200076043606 
0.03332100063562393 -0.265639990568161 -0.02479000017046928 
0.03029300086200237 -0.2627559900283813 -0.02872500009834766 
0.02640900015830994 -0.254148006439209 -0.03292199969291687 
0.02002299949526787 -0.2305209934711456 -0.05056900158524513 
0.01169199962168932 -0.2311809957027435 -0.04166100174188614 
0.001991000026464462 -0.2127600014209747 -0.04639299958944321 
0.003366000019013882 -0.2195889949798584 -0.04342500120401382 
-0.005413999781012535 -0.2033070027828217 -0.04467500001192093 
0.02869299985468388 -0.2827140092849731 0.02904300019145012 
0.03442199900746346 -0.2908650040626526 0.02180499956011772 
0.03277600184082985 -0.2840819954872131 0.03160599991679192 
0.0424170009791851 -0.2903800010681152 0.02287100069224834 
0.03714799880981445 -0.2876369953155518 0.01679000072181225 
0.0406389981508255 -0.2863329946994781 0.005007999949157238 
0.04071899875998497 -0.2836349904537201 -0.00303000002168119 
0.04228800162672997 -0.2793259918689728 -0.01079699955880642 
0.02342100068926811 -0.2738690078258514 0.03368499875068665 
0.05091499909758568 -0.2896580100059509 0.003647000063210726 
-0.006502000149339437 -0.19200100004673 -0.0509210005402565 
-0.01422999985516071 -0.1885659992694855 -0.04479100182652473 
-0.02033100090920925 -0.1762360036373138 -0.04445600137114525 
-0.01664699986577034 -0.1707399934530258 -0.05130000039935112 
-0.02482699975371361 -0.1666360050439835 -0.04373800009489059 
-0.02691500075161457 -0.1475480049848557 -0.04984499886631966 
-0.02931400015950203 -0.1632380038499832 -0.0421769991517067 
-0.0389540009200573 -0.1377629935741425 -0.03739500045776367 
-0.04536499828100204 -0.1269849985837936 -0.03130099922418594 
-0.04670700058341026 -0.1204169988632202 -0.03185399994254112 
-0.04879600182175636 -0.1212520003318787 -0.02709800004959106 
0.001858999952673912 -0.07187300175428391 -0.07339300215244293 
0.006101000122725964 -0.05939500033855438 -0.07226499915122986 
0.01407899986952543 -0.09482400119304657 -0.07594600319862366 
0.04068899899721146 -0.1495890021324158 -0.07969799637794495 
0.03451799973845482 -0.1516319960355759 -0.08053900301456451 
0.02523900009691715 -0.1293350011110306 -0.07918000221252441 
0.07624900341033936 -0.1475059986114502 -0.0578479990363121 
0.08320199698209763 -0.1739380061626434 -0.06322500109672546 
0.06489600241184235 -0.1332049965858459 -0.0631909966468811 
0.05707300081849098 -0.1271180063486099 -0.06744399666786194 
0.05767399817705154 -0.02926599979400635 -0.03731900081038475 
0.05917000025510788 -0.04702899977564812 -0.03800899907946587 
0.0516589991748333 -0.05010800063610077 -0.0489410012960434 
0.0464630015194416 -0.1470659971237183 -0.07793399691581726 
0.04974199831485748 -0.170632004737854 -0.08027400076389313 
-0.05752399936318398 -0.1078960001468658 -0.007453000172972679 
-0.06396199762821198 -0.07584299892187119 0.0007880000048317015 
-0.05974499881267548 -0.09307000041007996 -0.01100900024175644 
-0.05777100101113319 -0.09504199773073196 -0.01749699935317039 
-0.05413800105452538 -0.1125420033931732 -0.01812000013887882 
-0.05573499947786331 -0.1102100014686584 -0.01410899963229895 
-0.05193600058555603 -0.1160520017147064 -0.02234200015664101 
-0.05515599995851517 -0.09700000286102295 -0.02406799979507923 
0.0199159998446703 -0.2441329956054688 -0.03784099966287613 
0.03724600002169609 -0.2640750110149384 -0.03115800023078918 
0.0493060015141964 -0.2796289920806885 -0.01783899962902069 
0.05477099865674973 -0.2951259911060333 0.01630299910902977 
0.02515400014817715 -0.2759450078010559 0.04593700170516968 
0.03740200027823448 -0.2891170084476471 0.0500050000846386 
0.0271809995174408 -0.2787039875984192 0.0499889999628067 
0.04499699920415878 -0.2941110134124756 0.03894500061869621 
0.04968800023198128 -0.2973960041999817 0.05000999942421913 
0.05873399972915649 -0.3005549907684326 0.03667100146412849 
0.07486099749803543 -0.3034310042858124 0.03328600153326988 
0.07638800144195557 -0.3048970103263855 0.05000200122594833 
0.08527900278568268 -0.3044289946556091 0.0423160009086132 
0.09595599770545959 -0.3018209934234619 0.03192900121212006 
0.09809300303459167 -0.3029580116271973 0.04993800073862076 
0.108303003013134 -0.2968440055847168 0.02497000060975552 
0.1146640032529831 -0.2963860034942627 0.04998200014233589 
